,Time (s),Channel 2 (V)
2039,-0.776625,-0.01233476506043936
2040,-0.77625,-0.02020873626466091
2041,-0.775875,-0.028920363979969842
2042,-0.7754999999999997,-0.037631991695278796
2043,-0.775125,-0.04651115071280522
2044,-0.77475,-0.055055247125896684
2045,-0.774375,-0.0630967496323357
2046,-0.774,-0.07063565823212227
2047,-0.773625,-0.07700184771638653
2048,-0.77325,-0.08253038068956334
2049,-0.772875,-0.0870537258494353
2050,-0.7725,-0.0904043518937849
2051,-0.772125,-0.09291732142704708
2052,-0.77175,-0.09409004054256943
2053,-0.771375,-0.09425757184478692
2054,-0.771,-0.09341991533369952
2055,-0.770625,-0.09140953970708976
2056,-0.77025,-0.08856150756939263
2057,-0.769875,-0.08470828761839057
2058,-0.7695,-0.07984987985408368
2059,-0.769125,-0.07398628427647187
2060,-0.76875,-0.06728503218777271
2061,-0.768375,-0.05974612358798612
2062,-0.768,-0.05187215238376456
2063,-0.767625,-0.04399818117954302
2064,-0.76725,-0.035956678673103995
2065,-0.7668749999999998,-0.027747644864447488
2066,-0.7665,-0.020041204962443424
2067,-0.766125,-0.012502296362656845
2068,-0.76575,-0.005465981669522696
2069,-0.765375,0.0009002078147415313
2070,-0.765,0.006428740787918358
2071,-0.764625,0.010784554645572831
2072,-0.76425,0.013967649387704943
2073,-0.7638749999999997,0.015978025014314702
2074,-0.7635,0.016480618920967142
2075,-0.763125,0.015978025014314702
2076,-0.76275,0.0143027119921399
2077,-0.762375,0.011957273761095193
2078,-0.762,0.008774179018963074
2079,-0.761625,0.004920959067961042
2080,-0.76125,0.0005651452103065738
2081,-0.7608749999999997,-0.004125731251782859
2082,-0.7605,-0.009319201620524728
2083,-0.760125,-0.014847734593701563
2084,-0.75975,-0.020543798869095863
2085,-0.759375,-0.02657492574892513
2086,-0.759,-0.03277358393097188
2087,-0.758625,-0.038972242113018626
2088,-0.75825,-0.04517090029506538
2089,-0.7578749999999999,-0.051034495872677166
2090,-0.7575,-0.056563028845854
2091,-0.757125,-0.06175649921459586
2092,-0.75675,-0.06611231307225034
2093,-0.756375,-0.0697980017210349
2094,-0.756,-0.07264603385873206
2095,-0.755625,-0.07448887818312433
2096,-0.75525,-0.07532653469421173
2097,-0.754875,-0.07499147208977677
2098,-0.7545,-0.07365122167203693
2099,-0.754125,-0.07113825213877473
2100,-0.75375,-0.06762009479220765
2101,-0.753375,-0.06326428093455319
2102,-0.753,-0.05807081056581132
2103,-0.752625,-0.05220721498819952
2104,-0.7522499999999998,-0.0458410255039353
2105,-0.751875,-0.038972242113018626
2106,-0.7515,-0.03227099002431945
2107,-0.751125,-0.025569737935620257
2108,-0.75075,-0.019036017149138554
2109,-0.750375,-0.01317242157152676
2110,-0.75,-0.007643888598349927
2111,-0.749625,-0.0026179495318255433
2112,-0.7492499999999997,0.001737864325828932
2113,-0.748875,0.005591084276830964
2114,-0.7485,0.008774179018963074
2115,-0.748125,0.01111961725000779
2116,-0.74775,0.012627398969965105
2117,-0.747375,0.013297524178835028
2118,-0.747,0.012962461574400064
2119,-0.746625,0.011622211156660227
2120,-0.7462499999999997,0.009109241623398032
2121,-0.745875,0.005758615579048443
2122,-0.7455,0.001737864325828932
2123,-0.745125,-0.0029530121362605012
2124,-0.74475,-0.007811419900567412
2125,-0.744375,-0.013004890269309288
2126,-0.744,-0.018533423242486108
2127,-0.743625,-0.023894424913445456
2128,-0.7432499999999999,-0.029590489188839775
2129,-0.742875,-0.03495149085979912
2130,-0.7425,-0.03997742992632351
2131,-0.742125,-0.044668306388412946
2132,-0.74175,-0.049191651548284886
2133,-0.741375,-0.05304487149928692
2134,-0.741,-0.05639549754363653
2135,-0.740625,-0.05890846707689872
2136,-0.7402499999999999,-0.0605837800990735
2137,-0.739875,-0.06175649921459586
2138,-0.7395,-0.06192403051681334
2139,-0.739125,-0.06108637400572594
2140,-0.73875,-0.05924352968133367
2141,-0.738375,-0.05639549754363653
2142,-0.738,-0.05270980889485196
2143,-0.737625,-0.047851401130545035
2144,-0.73725,-0.04232286815736822
2145,-0.736875,-0.03578914737088652
2146,-0.7365,-0.02858530137553489
2147,-0.736125,-0.02104639277574831
2148,-0.73575,-0.013339952873744244
2149,-0.735375,-0.005465981669522696
2150,-0.735,0.002240458232481368
2151,-0.7346249999999998,0.00994689813448543
2152,-0.73425,0.01731827543205454
2153,-0.733875,0.02435459012518868
2154,-0.7335,0.03122337351610535
2155,-0.733125,0.03758956300036958
2156,-0.73275,0.043285627275763884
2157,-0.732375,0.0481440350400708
2158,-0.732,0.05216478629329032
2159,-0.7316249999999997,0.05518034973320494
2160,-0.73125,0.057023194057597225
2161,-0.730875,0.057358256662032175
2162,-0.7305,0.0563530688487273
2163,-0.730125,0.05434269322211754
2164,-0.72975,0.05082453587555047
2165,-0.729375,0.046301190715678515
2166,-0.729,0.040940189044719175
2167,-0.7286249999999997,0.03457399956045494
2168,-0.72825,0.02770521616953828
2169,-0.727875,0.02033383887196917
2170,-0.7275,0.012292336365530149
2171,-0.727125,0.0037482399524386826
2172,-0.72675,-0.004963387762870253
2173,-0.726375,-0.013842546780396675
2174,-0.726,-0.022554174495705626
2175,-0.7256249999999999,-0.030930739606579605
2176,-0.72525,-0.038972242113018626
2177,-0.724875,-0.04651115071280522
2178,-0.7245,-0.05371499670815684
2179,-0.724125,-0.06024871749463854
